Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income_Value,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Avg_Transaction_Value,Engagement_Score,Credit_Pressure,High_Credit_Flag,Tenure_Group,Trans_Freq_Group,High_Contact_Flag,Stability_Score
0,46,0,1,2.0,36,1,3,3,3073.0,2517,556.0,0.841,0.974,0.819,30000.0,1,0,0,0,0,0,63.09090909090909,75,0.8190693133745526,0,1,2,1,0.9075
0,43,0,3,4.0,32,2,3,3,8314.0,1349,6965.0,0.531,0.702,0.162,50000.0,1,0,0,0,0,0,62.85,79,0.16225643492903535,1,1,2,1,0.6165
0,42,0,3,2.0,34,1,3,1,2798.0,1049,1749.0,0.89,0.706,0.375,50000.0,0,0,1,0,0,0,66.183908045977,85,0.3749106504646176,0,1,2,0,0.798
0,40,1,4,3.0,26,2,2,3,20929.0,1652,19277.0,0.523,0.689,0.079,70000.0,0,1,0,0,0,0,52.64473684210526,76,0.0789335371971905,1,1,1,1,0.606
0,46,1,2,4.0,34,2,3,3,1754.0,894,860.0,0.691,0.837,0.51,130000.0,1,0,0,0,0,0,61.69620253164557,78,0.5096921322690992,0,1,2,1,0.764
0,52,0,2,2.0,45,1,1,1,4209.0,0,4209.0,0.856,0.694,0.0,30000.0,0,1,0,0,0,0,71.5421686746988,83,0.0,0,1,2,0,0.7749999999999999
0,45,1,3,3.0,37,1,3,2,2449.0,0,2449.0,0.706,0.63,0.0,50000.0,0,0,0,0,0,0,62.46590909090909,86,0.0,0,1,2,0,0.6679999999999999
1,39,1,3,3.0,30,2,3,3,4618.0,0,4618.0,0.717,0.75,0.0,100000.0,1,0,0,0,0,0,50.53061224489796,48,0.0,1,1,0,1,0.7335
0,41,0,2,3.0,36,2,1,2,1654.0,1093,561.0,0.65,0.822,0.661,30000.0,1,0,0,0,0,0,56.048780487804876,83,0.6608222490931076,0,1,2,0,0.736
0,49,0,4,1.0,36,1,3,3,1544.0,999,545.0,0.786,1.12,0.647,30000.0,0,1,0,0,0,0,79.52830188679245,51,0.647020725388601,0,1,0,1,0.9530000000000001
0,60,1,1,1.0,54,1,2,1,3618.0,972,2646.0,0.578,0.465,0.269,70000.0,0,1,0,0,0,0,67.11111111111111,62,0.26865671641791045,0,2,1,0,0.5215
0,37,1,3,2.0,24,1,2,3,3437.0,1064,2373.0,0.851,0.854,0.31,100000.0,0,1,0,0,0,0,67.23684210526316,75,0.3095723014256619,0,0,1,1,0.8525
0,50,1,2,4.0,46,2,3,2,5965.0,622,5343.0,0.728,0.655,0.104,100000.0,0,1,0,0,0,0,50.956043956043956,90,0.10427493713327746,1,1,2,0,0.6915
0,46,0,2,6.0,33,2,3,1,2644.0,1517,1127.0,0.721,0.804,0.574,30000.0,1,0,0,0,0,0,58.01204819277108,82,0.5737518910741302,0,1,2,0,0.7625
0,59,0,1,3.0,49,2,2,1,3481.0,603,2878.0,0.692,0.473,0.173,50000.0,1,0,0,0,0,0,56.24691358024691,81,0.17322608445848894,0,2,2,0,0.5825
0,49,0,5,4.0,36,1,3,2,3272.0,2085,1187.0,0.417,0.627,0.637,30000.0,0,0,1,0,0,0,53.54216867469879,81,0.6372249388753056,0,1,2,0,0.522
0,35,0,0,4.0,36,1,2,2,3019.0,1462,1557.0,0.718,0.732,0.484,30000.0,1,0,0,0,0,0,63.50704225352113,70,0.484266313348791,0,1,1,0,0.725
0,52,0,3,1.0,41,2,1,2,1801.0,0,1801.0,0.516,0.756,0.0,30000.0,0,1,0,0,0,0,63.88607594936709,80,0.0,0,1,2,0,0.636
1,27,0,0,2.0,18,6,1,4,1438.3,0,1438.3,0.781,0.6,0.0,30000.0,0,1,0,0,0,0,66.025,45,0.0,0,0,0,1,0.6905
0,41,0,1,1.0,31,2,2,2,2909.0,1201,1708.0,0.729,0.659,0.413,30000.0,1,0,0,0,0,0,62.205882352941174,68,0.41285665177036784,0,1,1,0,0.694
0,45,0,4,5.0,36,1,3,3,4688.0,0,4688.0,0.593,0.745,0.0,50000.0,0,1,0,0,0,0,58.96629213483146,87,0.0,1,1,2,1,0.669
0,37,0,2,3.0,26,1,1,2,1438.3,0,1438.3,0.587,0.68,0.0,30000.0,0,1,0,0,0,0,47.0,84,0.0,0,1,2,0,0.6335
0,47,0,2,3.0,42,1,3,3,1438.3,0,1438.3,0.677,0.587,0.0,30000.0,1,0,0,0,0,0,63.342465753424655,71,0.0,0,1,1,1,0.632
1,41,0,4,4.0,36,6,2,2,1655.0,0,1655.0,0.496,0.194,0.0,30000.0,1,0,0,0,0,0,58.270270270270274,41,0.0,0,1,0,0,0.345
0,47,0,4,4.0,30,1,1,1,1438.3,601,837.3,1.0,0.729,0.418,50000.0,0,0,0,0,0,0,56.25301204819277,83,0.41785441145797125,0,1,2,0,0.8645
0,41,0,3,2.0,32,2,1,1,4745.0,1157,3588.0,0.965,0.902,0.244,50000.0,0,1,0,0,0,0,60.32051282051282,79,0.24383561643835616,1,1,2,0,0.9335
0,51,0,2,2.0,36,2,1,1,1438.3,0,1438.3,0.765,0.625,0.0,30000.0,0,0,0,0,0,0,74.86153846153846,66,0.0,0,1,1,0,0.6950000000000001
0,53,0,2,2.0,37,1,4,3,5182.0,2500,2682.0,0.869,0.809,0.482,50000.0,1,0,0,0,0,0,58.96470588235294,82,0.4824392126592049,1,1,2,1,0.839
1,46,0,3,4.0,37,1,2,4,1438.3,0,1438.3,0.35,0.467,0.0,30000.0,0,1,0,0,0,0,39.93181818181818,43,0.0,0,1,0,1,0.4085
0,43,0,2,4.0,36,2,3,2,4287.0,0,4287.0,0.807,0.708,0.0,50000.0,1,0,0,0,0,0,59.4390243902439,81,0.0,0,1,2,0,0.7575000000000001
1,54,0,2,3.0,49,2,4,3,1812.0,1798,14.0,0.735,0.692,0.992,50000.0,1,0,0,0,0,0,66.38636363636364,42,0.9922737306843267,0,2,0,1,0.7135
0,53,0,3,3.0,46,2,1,1,2304.0,1144,1160.0,0.772,1.179,0.497,50000.0,1,0,0,0,0,0,53.0,86,0.4965277777777778,0,1,2,0,0.9755
0,51,0,0,6.0,46,1,3,3,13623.0,1432,12191.0,0.594,0.886,0.105,50000.0,1,0,0,0,0,0,54.626506024096386,81,0.10511634735374,1,1,2,1,0.74
0,50,0,2,4.0,44,1,1,1,2765.0,0,2765.0,0.465,0.513,0.0,30000.0,0,1,0,0,0,0,67.96610169491525,59,0.0,0,1,1,0,0.489
0,54,1,5,3.0,42,1,1,3,3731.0,1903,1828.0,0.915,0.725,0.51,130000.0,1,0,0,0,0,0,53.03409090909091,88,0.5100509246850711,0,1,2,1,0.8200000000000001
0,46,0,3,3.0,41,1,3,2,2485.0,861,1624.0,0.566,0.761,0.346,30000.0,0,1,0,0,0,0,58.370370370370374,79,0.3464788732394366,0,1,2,0,0.6635
0,50,0,4,3.0,36,1,3,1,2446.0,1763,683.0,0.598,0.875,0.721,30000.0,0,1,0,0,0,0,57.46666666666667,73,0.7207686017988553,0,1,1,0,0.7364999999999999
1,44,0,4,3.0,28,5,2,3,2020.0,0,2020.0,0.716,0.552,0.0,30000.0,1,0,0,0,0,0,58.24444444444445,48,0.0,0,1,0,1,0.634
0,48,0,3,4.0,42,2,2,1,2214.0,1025,1189.0,0.567,0.745,0.463,30000.0,0,1,0,0,0,0,62.0,82,0.46296296296296297,0,1,2,0,0.6559999999999999
0,45,0,3,3.0,34,1,2,1,1811.0,787,1024.0,0.585,1.162,0.435,30000.0,0,0,0,0,0,0,61.025,79,0.4345665378244064,0,1,2,0,0.8734999999999999
0,56,0,2,3.0,43,1,3,1,5254.0,0,5254.0,0.651,0.712,0.0,30000.0,0,1,0,0,0,0,51.07865168539326,87,0.0,1,1,2,0,0.6815
1,36,0,2,5.0,26,1,2,3,1821.0,1486,335.0,0.827,0.387,0.816,30000.0,0,1,0,0,0,0,65.67441860465117,42,0.8160351455244371,0,1,0,1,0.607
0,44,0,4,2.0,36,1,3,3,3024.0,0,3024.0,0.75,0.733,0.0,30000.0,0,1,0,0,0,0,63.88461538461539,76,0.0,0,1,2,1,0.7415
0,50,0,3,3.0,36,1,3,3,1930.0,952,978.0,0.67,0.818,0.493,30000.0,0,1,0,0,0,0,48.275,78,0.49326424870466323,0,1,2,1,0.744
0,54,0,2,2.0,48,1,3,2,1517.0,556,961.0,0.622,0.864,0.367,30000.0,0,1,0,0,0,0,60.74390243902439,80,0.36651285431773234,0,1,2,0,0.743
1,39,0,1,2.0,25,2,2,1,2024.0,0,2024.0,0.801,0.5,0.0,30000.0,1,0,0,0,0,0,79.72222222222223,36,0.0,0,1,0,0,0.6505000000000001
1,53,1,5,1.0,38,4,2,2,19138.0,0,19138.0,0.482,0.303,0.0,130000.0,1,0,0,0,0,0,47.16279069767442,45,0.0,1,1,0,0,0.39249999999999996
0,56,1,1,4.0,51,2,3,1,16835.0,897,15938.0,0.767,0.778,0.053,100000.0,0,1,0,0,0,0,50.7375,79,0.05328185328185328,1,2,2,0,0.7725
1,60,0,0,2.0,55,4,1,3,5549.0,0,5549.0,0.703,0.52,0.0,50000.0,1,0,0,0,0,0,63.473684210526315,41,0.0,1,2,0,1,0.6114999999999999
1,42,0,3,2.0,36,2,3,3,2145.0,0,2145.0,0.577,0.355,0.0,30000.0,0,1,0,0,0,0,58.69047619047619,41,0.0,0,1,0,1,0.46599999999999997
0,43,1,3,1.0,36,1,3,2,4654.0,1349,3305.0,0.81,0.69,0.29,100000.0,1,0,0,0,0,0,60.23943661971831,69,0.2898581865062312,1,1,1,0,0.75
1,44,1,3,4.0,36,2,3,3,9114.0,0,9114.0,0.654,0.625,0.0,70000.0,1,0,0,0,0,0,52.69230769230769,51,0.0,1,1,0,1,0.6395
0,33,0,1,4.0,18,2,2,3,3043.0,2054,989.0,0.735,0.667,0.675,50000.0,0,1,0,0,0,0,56.858823529411765,85,0.6749917844232665,0,0,2,1,0.7010000000000001
0,53,0,2,4.0,45,2,2,2,4621.0,913,3708.0,0.917,0.745,0.198,50000.0,1,0,0,0,0,0,60.390243902439025,82,0.19757628219000217,1,1,2,0,0.831
0,44,1,4,4.0,28,2,2,1,2758.0,461,2297.0,0.58,0.778,0.167,70000.0,0,1,0,0,0,0,44.208333333333336,96,0.16715010877447425,0,1,2,0,0.679
0,54,0,0,4.0,36,1,2,3,1740.0,0,1740.0,0.811,0.86,0.0,30000.0,1,0,0,0,0,0,51.086021505376344,92,0.0,0,1,2,1,0.8355
0,34,0,4,6.0,36,1,2,2,7744.0,1804,5940.0,0.942,0.935,0.233,50000.0,1,0,0,0,0,0,76.2,59,0.23295454545454544,1,1,1,0,0.9385
0,50,0,2,5.0,36,1,2,2,3350.0,1335,2015.0,0.781,0.561,0.399,30000.0,1,0,0,0,0,0,55.12359550561798,88,0.39850746268656717,0,1,2,0,0.671
0,40,1,5,2.0,31,1,1,3,34516.0,1427,33089.0,0.706,0.488,0.041,130000.0,0,1,0,0,0,0,57.796875,64,0.04134314520801947,1,1,1,1,0.597
0,47,0,1,2.0,36,2,1,3,2874.0,2201,673.0,0.718,0.792,0.766,50000.0,0,1,0,0,0,0,55.56976744186046,87,0.7658315935977731,0,1,2,1,0.755
0,40,0,3,6.0,27,1,1,2,2896.0,2100,796.0,0.728,0.694,0.725,50000.0,0,1,0,0,0,0,55.59036144578313,83,0.7251381215469613,0,1,2,0,0.711
0,41,0,3,4.0,28,1,1,3,9294.0,1764,7530.0,1.026,0.738,0.19,50000.0,0,0,0,0,0,0,62.06849315068493,73,0.18979987088444158,1,1,1,1,0.882
0,47,1,2,2.0,39,1,2,2,9389.0,727,8662.0,0.533,0.556,0.077,70000.0,1,0,0,0,0,0,40.654761904761905,83,0.07743103631909681,1,1,2,0,0.5445
0,44,1,3,3.0,30,2,3,3,9317.0,847,8470.0,0.765,0.723,0.091,50000.0,1,0,0,0,0,0,50.876543209876544,80,0.09090909090909091,1,1,2,1,0.744
0,34,1,1,3.0,20,2,1,3,7452.0,1656,5796.0,0.6,0.962,0.222,50000.0,0,0,1,0,0,0,65.47058823529412,52,0.2222222222222222,1,0,0,1,0.7809999999999999
1,39,0,3,2.0,36,2,3,2,1817.0,0,1817.0,0.583,0.833,0.0,30000.0,0,0,1,0,0,0,50.36363636363637,43,0.0,0,1,0,0,0.708
0,58,1,3,2.0,51,2,2,1,10021.0,1952,8069.0,0.699,0.581,0.195,100000.0,0,1,0,0,0,0,65.16176470588235,68,0.19479093902804112,1,2,1,0,0.6399999999999999
0,42,0,3,4.0,36,1,2,1,2344.0,1081,1263.0,0.619,0.86,0.461,30000.0,0,1,0,0,0,0,48.6125,79,0.4611774744027304,0,1,2,0,0.7395
0,48,0,2,1.0,34,2,3,1,3072.0,1734,1338.0,0.754,0.857,0.564,50000.0,0,1,0,0,0,0,58.205128205128204,77,0.564453125,0,1,2,0,0.8055
0,38,0,3,3.0,36,2,3,1,1946.0,1430,516.0,0.564,0.812,0.735,30000.0,0,1,0,0,0,0,53.367816091954026,86,0.7348406988694759,0,1,2,0,0.688
1,52,0,1,4.0,42,1,5,3,1471.0,0,1471.0,0.624,0.455,0.0,30000.0,1,0,0,0,0,0,46.9375,44,0.0,0,1,0,1,0.5395
1,42,0,2,4.0,36,2,3,3,1438.3,0,1438.3,0.663,0.778,0.0,30000.0,1,0,0,0,0,0,50.375,47,0.0,0,1,0,1,0.7205
1,43,0,4,3.0,28,5,2,4,1484.0,0,1484.0,0.2,0.5,0.0,30000.0,1,0,0,0,0,0,42.666666666666664,42,0.0,0,1,0,1,0.35
1,37,0,3,5.0,36,2,2,5,3233.0,2517,716.0,0.0,0.0,0.779,50000.0,1,0,0,0,0,0,41.84375,32,0.7785338694710795,0,1,0,1,0.0
0,55,0,2,4.0,43,1,3,1,1745.0,1168,577.0,0.701,0.634,0.669,30000.0,0,1,0,0,0,0,68.08955223880596,65,0.6693409742120344,0,1,1,0,0.6675
0,59,0,1,1.0,53,1,3,1,3709.0,1197,2512.0,0.824,1.0,0.323,50000.0,0,0,0,0,0,0,67.76829268292683,80,0.32272849824750605,0,2,2,0,0.9119999999999999
0,53,0,2,3.0,43,2,1,3,2160.0,2057,103.0,0.858,0.788,0.952,30000.0,1,0,0,0,0,0,48.58064516129032,94,0.9523148148148148,0,1,2,1,0.823
0,41,1,5,3.0,36,1,2,3,1438.3,892,546.3,0.79,0.66,0.62,100000.0,0,1,0,0,0,0,50.29545454545455,87,0.6201765973718975,0,1,2,1,0.7250000000000001
0,55,0,4,4.0,44,1,2,1,2638.0,1423,1215.0,0.551,0.925,0.539,30000.0,0,1,0,0,0,0,53.935064935064936,76,0.5394238059135709,0,1,2,0,0.738
0,56,1,2,3.0,50,1,1,3,10214.0,1433,8781.0,0.64,0.881,0.14,100000.0,1,0,0,0,0,0,56.87341772151899,79,0.14029763070295673,1,2,2,1,0.7605
0,52,0,3,1.0,36,2,1,3,3240.0,0,3240.0,0.812,0.804,0.0,30000.0,0,1,0,0,0,0,57.86746987951807,84,0.0,0,1,2,1,0.808
0,58,0,5,3.0,47,1,3,3,2038.0,1099,939.0,0.809,0.75,0.539,50000.0,1,0,0,0,0,0,68.34285714285714,68,0.5392541707556427,0,1,1,1,0.7795000000000001
0,49,1,1,3.0,36,2,2,1,1438.3,0,1438.3,0.57,0.63,0.0,50000.0,1,0,0,0,0,0,68.05333333333333,75,0.0,0,1,1,0,0.6
1,53,0,3,4.0,34,5,3,5,1438.3,1030,408.3,0.609,0.407,0.716,30000.0,0,1,0,0,0,0,52.23684210526316,40,0.716123201001182,0,1,0,1,0.508
0,56,1,3,2.0,52,2,3,1,8111.0,2051,6060.0,0.999,0.643,0.253,100000.0,0,0,0,0,0,0,53.89855072463768,68,0.25286647762298115,1,2,1,0,0.821
0,60,0,0,6.0,41,1,3,1,10730.0,970,9760.0,0.645,0.972,0.09,50000.0,1,0,0,0,0,0,69.56338028169014,69,0.09040074557315937,1,1,1,0,0.8085
1,46,0,3,1.0,36,2,3,1,2872.0,357,2515.0,0.869,0.64,0.124,50000.0,1,0,0,0,0,0,64.1219512195122,40,0.12430362116991643,0,1,0,0,0.7545
1,49,0,4,1.0,31,4,3,2,1567.0,0,1567.0,0.424,0.577,0.0,30000.0,1,0,0,0,0,0,52.146341463414636,42,0.0,0,1,0,0,0.5005
1,43,1,3,3.0,32,6,3,2,7278.0,0,7278.0,0.618,0.593,0.0,100000.0,0,0,0,0,0,0,49.30232558139535,46,0.0,1,1,0,0,0.6054999999999999
0,45,0,2,3.0,29,2,2,3,1438.3,0,1438.3,0.729,0.735,0.0,30000.0,0,0,1,0,0,0,59.11764705882353,85,0.0,0,1,2,1,0.732
0,34,0,1,3.0,20,2,2,2,3190.0,1959,1231.0,0.622,0.61,0.614,50000.0,0,1,0,0,0,0,63.93939393939394,66,0.6141065830721003,0,0,1,0,0.616
1,36,0,1,1.0,36,2,3,2,1470.0,458,1012.0,0.543,0.444,0.312,30000.0,0,0,1,0,0,0,61.1025641025641,38,0.3115646258503401,0,1,0,0,0.49350000000000005
0,45,1,2,4.0,36,1,4,1,3081.0,2517,564.0,0.572,0.714,0.817,100000.0,1,0,0,0,0,0,59.958333333333336,69,0.8169425511197663,0,1,1,0,0.643
1,43,0,2,3.0,36,1,2,6,3793.0,2517,1276.0,0.512,0.629,0.664,50000.0,1,0,0,0,0,0,45.21052631578947,56,0.6635908252043238,0,1,1,1,0.5705
0,54,0,2,4.0,44,1,2,3,3034.0,2033,1001.0,0.642,0.731,0.67,30000.0,1,0,0,0,0,0,48.32222222222222,89,0.6700725115359262,0,1,2,1,0.6865
0,37,0,2,2.0,27,2,1,2,5245.0,1044,4201.0,0.673,0.892,0.199,50000.0,1,0,0,0,0,0,70.54285714285714,71,0.1990467111534795,1,1,1,0,0.7825
0,49,0,1,6.0,40,1,2,3,2960.0,0,2960.0,0.962,0.75,0.0,30000.0,0,1,0,0,0,0,78.06349206349206,62,0.0,0,1,1,1,0.856
1,54,0,4,4.0,38,2,2,1,1779.0,0,1779.0,0.856,0.323,0.0,50000.0,0,0,1,0,0,0,64.8780487804878,41,0.0,0,1,0,0,0.5895
0,43,0,4,4.0,34,2,3,1,1620.0,0,1620.0,0.73,0.952,0.0,30000.0,1,0,0,0,0,0,55.73170731707317,81,0.0,0,1,2,0,0.841
0,49,1,3,2.0,43,1,2,1,21680.0,1587,20093.0,0.605,0.72,0.073,130000.0,0,1,0,0,0,0,51.27906976744186,85,0.0732011070110701,1,1,2,0,0.6625
1,47,0,3,1.0,36,2,3,4,2952.0,0,2952.0,0.82,0.875,0.0,50000.0,0,1,0,0,0,0,48.45,59,0.0,0,1,1,1,0.8474999999999999
1,53,0,2,2.0,36,6,3,2,3918.0,2517,1401.0,0.47,0.448,0.642,30000.0,1,0,0,0,0,0,50.357142857142854,45,0.6424196018376723,0,1,0,0,0.45899999999999996
0,52,1,1,1.0,41,1,1,3,12764.0,0,12764.0,0.71,0.882,0.0,130000.0,0,1,0,0,0,0,52.0625,64,0.0,1,1,1,1,0.796
0,29,0,1,4.0,36,2,2,0,1438.3,0,1438.3,0.734,0.826,0.0,30000.0,1,0,0,0,0,0,56.773809523809526,84,0.0,0,1,2,0,0.78
0,50,0,3,4.0,39,1,1,3,3287.0,2517,770.0,0.586,0.66,0.766,30000.0,0,0,1,0,0,0,49.975903614457835,83,0.7657438393672041,0,1,2,1,0.623
0,44,0,5,3.0,36,2,1,2,3891.0,1015,2876.0,0.755,0.72,0.261,50000.0,0,1,0,0,0,0,59.66279069767442,87,0.26085839115908505,0,1,2,0,0.7375
1,49,0,4,2.0,43,4,3,3,4048.0,0,4048.0,0.601,0.464,0.0,50000.0,0,0,1,0,0,0,54.31707317073171,42,0.0,0,1,0,1,0.5325
0,51,1,2,1.0,40,2,1,1,3559.0,0,3559.0,0.585,0.649,0.0,70000.0,1,0,0,0,0,0,47.851063829787236,95,0.0,0,1,2,0,0.617
0,47,1,3,2.0,39,2,1,1,2843.0,1752,1091.0,0.624,0.604,0.616,70000.0,0,1,0,0,0,0,48.54545454545455,78,0.6162504396763981,0,1,2,0,0.614
0,58,0,2,4.0,47,1,1,2,2127.0,0,2127.0,0.735,0.667,0.0,30000.0,0,1,0,0,0,0,67.70769230769231,65,0.0,0,1,1,0,0.7010000000000001
0,39,0,2,3.0,32,2,1,2,4325.0,2418,1907.0,0.796,0.791,0.559,30000.0,0,1,0,0,0,0,59.58441558441559,78,0.5590751445086706,0,1,2,0,0.7935000000000001
1,42,0,4,3.0,34,1,3,2,1695.0,0,1695.0,0.453,0.314,0.0,50000.0,1,0,0,0,0,0,44.67391304347826,44,0.0,0,1,0,0,0.3835
0,48,0,3,2.0,32,1,2,3,2648.0,1539,1109.0,0.94,0.816,0.581,30000.0,0,1,0,0,0,0,55.348314606741575,88,0.5811933534743202,0,1,2,1,0.8779999999999999
0,61,0,2,4.0,45,2,2,3,2602.0,1441,1161.0,0.704,0.735,0.554,30000.0,0,1,0,0,0,0,56.917647058823526,85,0.5538047655649501,0,1,2,1,0.7195
0,39,0,4,4.0,23,1,3,2,1811.0,0,1811.0,0.835,0.628,0.0,50000.0,0,1,0,0,0,0,70.48571428571428,68,0.0,0,0,1,0,0.7315
0,56,1,3,4.0,46,1,2,2,1891.0,1134,757.0,0.636,0.833,0.6,70000.0,0,1,0,0,0,0,68.24675324675324,76,0.5996827075621365,0,1,2,0,0.7344999999999999
1,46,0,4,4.0,36,2,3,3,2881.0,2450,431.0,0.629,0.531,0.85,30000.0,0,1,0,0,0,0,50.0,48,0.8503991669559181,0,1,0,1,0.5800000000000001
0,42,0,4,3.0,28,2,2,2,2827.0,1896,931.0,0.739,1.025,0.671,50000.0,0,1,0,0,0,0,48.03703703703704,81,0.6706756278740714,0,1,2,0,0.8819999999999999
0,48,0,3,1.0,38,1,3,2,4095.0,2517,1578.0,0.57,1.026,0.615,30000.0,1,0,0,0,0,0,54.22077922077922,75,0.6146520146520147,0,1,2,0,0.798
1,34,0,2,4.0,36,1,2,3,1666.0,0,1666.0,0.713,0.25,0.0,30000.0,0,1,0,0,0,0,66.05714285714286,34,0.0,0,1,0,1,0.4815
0,42,0,1,4.0,36,2,3,2,1438.3,0,1438.3,0.665,0.767,0.0,30000.0,1,0,0,0,0,0,59.35526315789474,75,0.0,0,1,1,0,0.716
0,54,0,2,2.0,42,1,2,2,2205.0,1313,892.0,0.929,0.673,0.595,50000.0,0,1,0,0,0,0,59.80487804878049,81,0.5954648526077098,0,1,2,0,0.801
0,41,0,3,4.0,29,1,1,2,2890.0,2150,740.0,0.657,0.867,0.744,30000.0,1,0,0,0,0,0,52.107142857142854,84,0.7439446366782007,0,1,2,0,0.762
0,50,0,1,4.0,36,1,1,3,10417.0,2290,8127.0,1.122,1.027,0.22,50000.0,0,0,1,0,0,0,64.94666666666667,75,0.21983296534510896,1,1,1,1,1.0745
0,57,0,2,1.0,43,2,1,2,2363.0,1876,487.0,0.795,0.667,0.794,50000.0,1,0,0,0,0,0,58.63529411764706,86,0.7939060516292848,0,1,2,0,0.7310000000000001
1,48,0,2,6.0,36,4,2,3,3137.0,860,2277.0,0.304,0.097,0.274,50000.0,0,1,0,0,0,0,47.588235294117645,36,0.27414727446605036,0,1,0,1,0.2005
1,51,0,4,4.0,44,5,3,3,1483.0,0,1483.0,0.707,0.429,0.0,30000.0,0,1,0,0,0,0,63.0,42,0.0,0,1,0,1,0.568
0,35,0,0,3.0,22,2,2,3,3009.0,2517,492.0,0.735,0.745,0.836,30000.0,1,0,0,0,0,0,64.98780487804878,82,0.8364905284147557,0,0,2,1,0.74
0,45,0,1,3.0,36,1,2,1,5087.0,2517,2570.0,0.765,0.711,0.495,30000.0,1,0,0,0,0,0,60.8051948051948,76,0.49479064281501867,1,1,2,0,0.738
0,46,0,4,3.0,36,1,3,1,1925.0,1202,723.0,0.518,0.737,0.624,50000.0,1,0,0,0,0,0,65.8030303030303,64,0.6244155844155844,0,1,1,0,0.6275
0,56,1,3,4.0,46,2,1,2,7234.0,2055,5179.0,0.703,0.66,0.284,130000.0,1,0,0,0,0,0,60.855421686746986,84,0.28407520044235557,1,1,2,0,0.6815
0,57,0,3,3.0,42,1,1,2,2063.0,953,1110.0,0.868,0.761,0.462,30000.0,0,1,0,0,0,0,53.135802469135804,81,0.4619486185167232,0,1,2,0,0.8145
0,58,0,0,4.0,39,4,3,2,5530.0,1233,4297.0,0.859,1.0,0.223,50000.0,0,1,0,0,0,0,67.56410256410257,79,0.2229656419529837,1,1,2,0,0.9295
0,58,0,1,3.0,48,4,3,1,3819.0,1882,1937.0,0.809,0.889,0.493,30000.0,0,1,0,0,0,0,66.66176470588235,69,0.4927991620843153,0,1,1,0,0.849
0,59,0,0,3.0,55,2,2,3,2645.0,1127,1518.0,0.623,0.767,0.426,30000.0,0,1,0,0,0,0,55.93421052631579,76,0.4260869565217391,0,2,1,1,0.6950000000000001
0,51,0,1,2.0,39,4,3,2,5448.0,0,5448.0,1.011,1.083,0.0,50000.0,0,1,0,0,0,0,59.24,76,0.0,1,1,1,0,1.047
0,56,0,2,1.0,42,4,2,2,3495.0,1427,2068.0,0.563,0.889,0.408,30000.0,0,1,0,0,0,0,52.54117647058823,87,0.40829756795422034,0,1,2,0,0.726
0,50,1,2,3.0,36,3,1,1,8074.0,0,8074.0,0.528,0.535,0.0,70000.0,0,1,0,0,0,0,65.86363636363636,68,0.0,1,1,1,0,0.5315000000000001
1,44,0,3,2.0,36,3,3,4,7772.0,0,7772.0,0.896,0.576,0.0,50000.0,1,0,0,0,0,0,50.34615384615385,52,0.0,1,1,0,1,0.736
0,42,0,2,2.0,30,6,1,1,3124.0,0,3124.0,0.879,0.795,0.0,30000.0,1,0,0,0,0,0,63.11392405063291,84,0.0,0,1,2,0,0.837
1,56,1,1,4.0,50,3,6,3,8688.0,0,8688.0,0.426,0.464,0.0,100000.0,1,0,0,0,0,0,57.58536585365854,38,0.0,1,2,0,1,0.445
0,49,0,3,3.0,30,4,3,2,15987.0,0,15987.0,0.658,0.533,0.0,30000.0,1,0,0,1,0,0,60.08695652173913,70,0.0,1,1,1,0,0.5955
1,47,0,2,4.0,37,6,2,1,15109.0,897,14212.0,0.494,0.303,0.059,30000.0,0,1,0,1,0,0,53.83720930232558,47,0.059368588258653786,1,1,0,0,0.39849999999999997
0,42,1,3,4.0,36,2,2,3,4953.0,2039,2914.0,0.68,0.828,0.412,70000.0,1,0,0,0,0,0,75.9622641509434,53,0.41166969513426205,1,1,0,1,0.754
0,50,1,3,1.0,38,6,3,3,22304.0,1333,20971.0,0.463,0.5,0.06,130000.0,0,1,0,0,0,0,83.36666666666666,63,0.05976506456241033,1,1,1,1,0.48150000000000004
0,27,0,1,3.0,20,5,3,3,1893.0,0,1893.0,0.691,0.784,0.0,30000.0,1,0,0,0,0,0,56.879120879120876,93,0.0,0,0,2,1,0.7375
0,38,1,1,2.0,30,2,2,1,2232.0,1163,1069.0,0.557,0.778,0.521,50000.0,0,1,0,0,0,0,52.3125,80,0.5210573476702509,0,1,2,0,0.6675
0,52,0,1,5.0,48,1,5,3,1766.0,0,1766.0,0.769,0.617,0.0,50000.0,0,1,0,0,0,0,61.0921052631579,72,0.0,0,1,1,1,0.6930000000000001
0,59,1,0,2.0,44,2,1,1,3790.0,1149,2641.0,0.597,0.604,0.303,30000.0,0,1,0,0,0,0,52.411764705882355,86,0.30316622691292877,0,1,2,0,0.6005
